full_name,email,phone,role,subteam,school,grade,company
Greg Richards,esimon@gmail.com,323.362.8276x866,attendee,,East Matthewstad University,sophomore,"Thompson, White and Wright"
Joanna Smith,iwilliams@gmail.com,001-496-953-5723x7939,attendee,,South Michaelton University,graduate,"Wilson, Anderson and Hanson"
Tanner Daniels,laura46@yahoo.com,(393)522-9611x38555,attendee,,North Justin University,freshman,"Smith, Lewis and Trujillo"
Brandon Brewer,lauriemcdaniel@yahoo.com,587-462-3825x989,attendee,,Samuelside University,junior,Evans-Kirby
Alexandra Woods,dawn24@yahoo.com,(822)952-5465,staff,finance,New Jeremy University,freshman,Morris LLC
Timothy Morgan,bakercrystal@yahoo.com,695-783-6605,attendee,,North Michael University,other,Hatfield Inc
Aaron Burke,millervanessa@yahoo.com,(972)212-0616,staff,logistics,Paulmouth University,graduate,"Martin, Yates and Sanchez"
Lisa Peck,patricia95@yahoo.com,933-360-9944,attendee,,Townsendstad University,graduate,Mendez-Marks
Anthony Morgan,nixonlori@gmail.com,219.354.3109,attendee,,East Jennifer University,other,"Manning, Brown and Nash"
Kelly Cooley,tiffanylindsey@hotmail.com,+1-981-548-4419x2700,attendee,,East Brandon University,junior,Duran-Williamson
Elizabeth Bowman,brandonmartinez@yahoo.com,347.926.5666,attendee,,Brendaport University,freshman,Black-Sherman
Maureen Mack,rrogers@gmail.com,+1-907-285-8415,staff,finance,Adamside University,senior,"Bell, Hale and Contreras"
George Nguyen,kellymartinez@hotmail.com,569.813.4529,attendee,,Kristyside University,sophomore,Hicks-Anderson
Jennifer Shaffer,scottcasey@hotmail.com,001-377-871-5204x69403,attendee,,Rachelport University,freshman,Johnson PLC
Adam Roman,richard48@hotmail.com,244-651-2420,staff,finance,West Tracyville University,junior,Moore-Alexander
Joshua Carter,stokeslisa@hotmail.com,(802)953-6912x298,attendee,,Lopezberg University,graduate,"Barnett, Trevino and Taylor"
Benjamin Evans,jflynn@gmail.com,(471)205-0071x190,attendee,,West Stanley University,senior,Thompson and Sons
Nicole Hopkins,christinaclark@yahoo.com,658.445.1897x501,attendee,,Rosarioberg University,senior,Rodriguez Group
Lisa Patterson,dlang@yahoo.com,(220)878-2990,attendee,,New Melissahaven University,graduate,Ruiz PLC
Thomas Wong,ericarogers@hotmail.com,600-873-6177,staff,security,New Philip University,other,"Roberson, Powell and Benson"
Adam Williams,kennethvalencia@yahoo.com,001-966-794-3525x5286,staff,security,North Edwardchester University,sophomore,Todd and Sons
Joseph Perez,alexmiller@yahoo.com,3154294010,attendee,,Lake Angelberg University,senior,Nelson and Sons
