full_name,email,phone,role,subteam,school,grade,company
Brian Smith,zlewis@gmail.com,(659)973-7284x81087,attendee,,Lake Kelsey High School,tenth grade,Ramsey Group
Elizabeth Benson,sweeneywillie@yahoo.com,908-878-8367x4064,admin,,West Michael High School,ninth grade,Cruz-Mitchell
Pamela Guerrero,patrickdavis@gmail.com,318-496-8556x204,staff,technology,Angelicaborough University,other,Clark LLC
Cindy York,robert40@gmail.com,+1-923-682-5643x520,attendee,,Lake Christina University,other,"Lopez, Roberts and Parsons"
Adam Fisher,jessicaedwards@yahoo.com,423.566.5404x5636,attendee,,West Richard University,senior,"Stewart, Chandler and Lewis"
John Haney,zryan@gmail.com,699.674.0811,attendee,,North Robert University,senior,Daniel Inc
Katelyn Stevens,kelseyhoward@yahoo.com,323.625.2764x193,staff,security,Lake Julie University,phd,Johnson Group
Aaron Eaton,hartmanchristine@hotmail.com,(267)213-9170x6349,staff,operations,Davisfort University,sophomore,Marshall and Sons
Mario Williams,cherylavila@gmail.com,(961)777-9824x71247,attendee,,West Stephanie High School,tenth grade,Simpson-Miller
Brandon Smith,emilywest@hotmail.com,(348)974-7388,attendee,,South Shelby High School,twelfth grade,Johnson and Sons
Mary Lee,steven61@yahoo.com,+1-873-886-7709,attendee,,North Elizabethborough University,phd,Mcdonald Inc
Elizabeth Lee,jameschapman@gmail.com,+1-555-336-7841x00034,attendee,,Kathleenchester High School,eleventh grade,"Evans, Johnson and Rogers"
Jordan Peterson,bailey74@gmail.com,728.997.8114x44948,attendee,,Port Catherine University,junior,Jones-Stewart
Sierra Medina,antoniocampbell@hotmail.com,001-664-276-5348x003,attendee,,East Jamesberg High School,ninth grade,Underwood-Villarreal
David Beltran,fmartin@hotmail.com,(283)335-4076,attendee,,Port Jimmy High School,twelfth grade,Whitney-Martinez
Charles Avila,johnellis@hotmail.com,451.473.6875x216,attendee,,Smithstad University,sophomore,Sanford Inc
Scott Jackson,lynn33@gmail.com,001-214-300-0554x597,attendee,,Anthonyhaven University,masters,"Griffin, Washington and Shepherd"
Heather Gonzalez,sara79@yahoo.com,001-800-293-3284,attendee,,North Michaelton University,sophomore,"Wong, Valdez and Gallagher"
Donald Butler,ebates@hotmail.com,406-785-0827x02909,attendee,,Delacruzburgh University,senior,Zavala and Sons
Jamie Pruitt,qshaffer@yahoo.com,(963)582-3155,attendee,,Nicholasburgh High School,eleventh grade,"Williams, Ewing and Duran"
Anthony Phillips,jjames@yahoo.com,365.694.2970,attendee,,Seanland High School,twelfth grade,"Merritt, Moore and Mcdonald"
Gail Beck,cliffordscott@yahoo.com,(669)741-8084x666,attendee,,Perezland University,junior,Hurst-Cruz
Javier Medina,glenstevens@yahoo.com,252-393-1157x377,attendee,,Malonehaven University,sophomore,Gonzalez-Davis
Mark Burgess,xrogers@yahoo.com,980-594-5332x511,attendee,,Desireemouth High School,twelfth grade,"Dickson, Ramirez and Mcbride"
Shane Tyler,abbottdawn@gmail.com,674.280.1041x713,attendee,,Jasonton University,senior,Knight-Riley
Tonya Jackson,blackkristen@gmail.com,323-991-6091x406,staff,registration,Lisafurt University,phd,"Nguyen, Mckinney and Castro"
Steven Allen,melanie99@hotmail.com,+1-702-929-4103x3056,staff,logistics,Carloston University,sophomore,"Dennis, Smith and Cook"
Margaret Palmer,gonzalezkathy@gmail.com,(600)269-1968x33416,staff,registration,South Allen University,other,"Mclaughlin, Hendricks and Jennings"
Cory Rivera,elizabethgiles@hotmail.com,3199380117,attendee,,East Natalietown High School,eleventh grade,Dixon-Mcdonald
